data_venda,id_venda,tipo_cliente,produto,marca,quantidade,preco_unitario,canal_venda,forma_pagamento,cnpj
27-01-2024,207937,comercio,agua_500ml,Minalba,33,2.5,balcao,pix,58.170.156/0001-26
05/01/2024,207938,comercio,agua_500ml,Minalba,36,2.5,whatsapp,pix,22.181.314/0001-78
2024-01-21,207939,comercio,gas_p13,Ultragaz,37,110.0,telefone,pix,80.711.137/0001-57
19/01/2024,207940,comercio,gas_p45,Copagaz,9,380.0,comercial,credito,82.654.361/0001-18
31-01-2024,207941,comercio,gas_p13,Liquigás,4,"110,0",whatsapp,pix,39.453.772/0001-20
2024-01-13,207942,comercio,gas_p13,Liquigás,37,110.0,balcao,pix,
26/01/2024,207943,comercio,gas_p45,Copagaz,21,380.0,comercial,boleto,32.588.460/0001-24
17-01-2024,207944,comercio,agua_500ml,Minalba,1,2.5,whatsapp,boleto,76.227.728/0001-69
19-01-2024,207945,comercio,galao_25l,Bonafont,40,26.0,telefone,dinheiro,83.773.793/0001-32
10-01-2024,207946,comercio,galao_25l,Lindoya,49,26.0,telefone,,78.342.432/0001-89
30/01/2024,207947,consumidor_final,galao_25l,Bonafont,33,26.0,balcao,,
2024-01-19,207948,comercio,gas_p13,Liquigás,29,"R$ 110,0",comercial,boleto,60.882.880/0001-49
Jan-24-24,207949,consumidor_final,gas_p45,Fogás,22,380.0,whatsapp,boleto,
10/01/2024,207950,comercio,gas_p13,Liquigás,12,110.0,whatsapp,credito,33.131.254/0001-75
2024-01-09,207951,comercio,gas_p13,Liquigás,5,110.0,balcao,debito,23.588.889/0001-92
Jan-25-24,207952,consumidor_final,agua_500ml,Crystal,22,2.5,telefone,pix,
Jan-08-24,207953,consumidor_final,gas_p45,Fogás,28,"R$ 380,0",balcao,pix,
Jan-01-24,207954,comercio,agua_500ml,Crystal,28,2.5,balcao,credito,83.572.240/0001-39
08-01-2024,207955,consumidor_final,galao_25l,Lindoya,20,"26,0",comercial,boleto,
2024-01-06,207956,comercio,gas_p13,Liquigás,44,110.0,balcao,credito,11.478.267/0001-32
24/01/2024,207957,comercio,agua_500ml,Minalba,49,2.5,whatsapp,boleto,92.507.334/0001-61
2024-01-01,207958,consumidor_final,gas_p45,Copagaz,38,380.0,telefone,debito,
2024-01-12,207959,comercio,gas_p13,Ultragaz,39,110.0,balcao,dinheiro,33.639.714/0001-46
Jan-12-24,207960,consumidor_final,gas_p13,Ultragaz,17,110.0,balcao,dinheiro,
2024-01-15,207961,comercio,agua_500ml,Crystal,20,2.5,whatsapp,,86.750.152/0001-28
Jan-26-24,207962,consumidor_final,galao_25l,Bonafont,30,26.0,comercial,boleto,
2024-01-16,207963,comercio,gas_p45,Fogás,17,380.0,telefone,pix,48.564.563/0001-10
06-01-2024,207964,consumidor_final,gas_p13,Liquigás,20,110.0,balcao,pix,
Jan-17-24,207965,comercio,galao_25l,Bonafont,4,26.0,telefone,pix,97.545.801/0001-71
2024-01-02,207966,comercio,gas_p45,Copagaz,20,380.0,balcao,credito,96.930.606/0001-12
Jan-28-24,207967,comercio,gas_p13,Liquigás,40,110.0,whatsapp,boleto,37.718.479/0001-26
Jan-12-24,207968,comercio,agua_500ml,Minalba,25,2.5,telefone,boleto,62.129.761/0001-56
2024-01-03,207969,comercio,gas_p45,Fogás,13,380.0,telefone,,30.564.269/0001-73
Jan-14-24,207970,consumidor_final,gas_p45,Copagaz,34,380.0,whatsapp,,
11/01/2024,207971,comercio,gas_p13,Ultragaz,40,110.0,balcao,dinheiro,
30/01/2024,207972,comercio,gas_p45,Fogás,32,380.0,whatsapp,credito,92.451.525/0001-39
27/01/2024,207973,comercio,gas_p13,Liquigás,13,"R$ 110,0",balcao,credito,88.226.317/0001-86
31/01/2024,207974,comercio,gas_p45,Fogás,30,380.0,comercial,boleto,88.270.943/0001-47
2024-01-03,207975,comercio,galao_25l,Lindoya,14,26.0,whatsapp,boleto,22.256.233/0001-78
2024-01-01,207976,comercio,agua_500ml,Crystal,10,2.5,balcao,credito,91.543.706/0001-88
31-01-2024,207977,comercio,galao_25l,Lindoya,33,26.0,whatsapp,boleto,70.177.306/0001-83
29/01/2024,207978,comercio,gas_p13,Ultragaz,-5,110.0,comercial,pix,66.443.299/0001-49
06-01-2024,207979,comercio,gas_p45,Fogás,36,380.0,comercial,,28.812.632/0001-71
17/01/2024,207980,comercio,gas_p13,Ultragaz,17,"110,0",comercial,dinheiro,42.523.330/0001-13
Jan-11-24,207981,consumidor_final,gas_p13,Ultragaz,20,110.0,balcao,boleto,
01-01-2024,207982,consumidor_final,gas_p13,Ultragaz,17,110.0,whatsapp,debito,
2024-01-21,207983,comercio,gas_p45,Fogás,34,380.0,comercial,credito,52.469.975/0001-15
2024-01-24,207984,comercio,gas_p13,Ultragaz,29,110.0,whatsapp,dinheiro,53.953.226/0001-70
10-01-2024,207985,consumidor_final,agua_500ml,Crystal,38,2.5,comercial,credito,
Jan-30-24,207986,consumidor_final,agua_500ml,Minalba,44,2.5,whatsapp,pix,
2024-01-01,207987,comercio,gas_p13,Ultragaz,8,110.0,whatsapp,dinheiro,67.631.601/0001-92
28/01/2024,207988,comercio,agua_500ml,Minalba,38,2.5,comercial,credito,
11-01-2024,207989,comercio,gas_p13,Liquigás,21,110.0,balcao,debito,23.932.433/0001-46
30/01/2024,207990,comercio,gas_p45,Fogás,32,380.0,telefone,,
Jan-14-24,207991,comercio,gas_p13,Ultragaz,49,110.0,comercial,boleto,60.521.221/0001-34
2024-01-07,207992,comercio,galao_25l,Bonafont,21,26.0,whatsapp,pix,24.148.936/0001-34
2024-01-15,207993,comercio,agua_500ml,Crystal,16,2.5,telefone,boleto,64.756.813/0001-21
28-01-2024,207994,consumidor_final,agua_500ml,Minalba,8,2.5,whatsapp,dinheiro,
28/01/2024,207995,comercio,galao_25l,Lindoya,43,26.0,comercial,pix,91.638.320/0001-33
Jan-20-24,207996,consumidor_final,gas_p13,Ultragaz,42,"R$ 110,0",balcao,credito,
2024-01-11,207997,comercio,agua_500ml,Crystal,16,2.5,telefone,boleto,64.515.999/0001-88
Jan-04-24,207998,comercio,agua_500ml,Minalba,23,2.5,whatsapp,dinheiro,
2024-01-31,207999,comercio,gas_p45,Copagaz,49,380.0,balcao,boleto,51.452.750/0001-80
Jan-03-24,208000,comercio,gas_p13,Ultragaz,32,110.0,telefone,dinheiro,36.341.555/0001-58
Jan-25-24,208001,comercio,agua_500ml,Minalba,38,2.5,comercial,debito,31.190.415/0001-62
24-01-2024,208002,comercio,agua_500ml,Minalba,15,2.5,whatsapp,debito,97.469.779/0001-78
2024-01-05,208003,comercio,galao_25l,Lindoya,46,26.0,balcao,debito,87.112.443/0001-86
2024-01-14,208004,comercio,gas_p45,Copagaz,45,380.0,whatsapp,dinheiro,
Jan-07-24,208005,comercio,gas_p45,Copagaz,25,380.0,whatsapp,dinheiro,71.278.791/0001-97
29/01/2024,208006,comercio,galao_25l,Bonafont,26,26.0,balcao,dinheiro,
11-01-2024,208007,comercio,agua_500ml,Crystal,28,"R$ 2,5",telefone,credito,74.207.336/0001-47
28-01-2024,208008,comercio,galao_25l,Lindoya,5,26.0,telefone,boleto,83.715.576/0001-59
Jan-23-24,208009,comercio,galao_25l,Lindoya,27,26.0,comercial,debito,38.847.851/0001-46
28/01/2024,208010,comercio,gas_p13,Ultragaz,38,110.0,telefone,boleto,44.683.585/0001-70
2024-01-18,208011,comercio,agua_500ml,Crystal,36,2.5,telefone,credito,62.167.378/0001-35
Jan-03-24,208012,comercio,gas_p13,Liquigás,17,110.0,telefone,credito,33.403.742/0001-89
2024-01-27,208013,comercio,gas_p13,Liquigás,47,110.0,whatsapp,pix,63.990.133/0001-98
12-01-2024,208014,comercio,gas_p45,Fogás,12,380.0,comercial,debito,18.962.664/0001-94
Jan-21-24,208015,comercio,gas_p13,Liquigás,37,110.0,whatsapp,debito,40.731.521/0001-16
Jan-23-24,208016,comercio,gas_p13,Liquigás,9,110.0,comercial,,68.195.613/0001-21
24/01/2024,208017,consumidor_final,gas_p45,Copagaz,10,380.0,whatsapp,boleto,
15/01/2024,208018,consumidor_final,galao_25l,Bonafont,50,"R$ 26,0",whatsapp,credito,
25-01-2024,208019,comercio,galao_25l,Lindoya,10,26.0,balcao,boleto,
26/01/2024,208020,comercio,agua_500ml,Minalba,15,2.5,whatsapp,dinheiro,21.186.858/0001-94
03/01/2024,208021,comercio,gas_p13,Liquigás,23,110.0,comercial,debito,18.314.791/0001-95
13/01/2024,208022,comercio,gas_p45,Fogás,31,380.0,balcao,dinheiro,37.389.339/0001-39
Jan-04-24,208023,consumidor_final,gas_p45,Fogás,46,380.0,whatsapp,boleto,
16/01/2024,208024,consumidor_final,gas_p45,Copagaz,34,380.0,comercial,boleto,
26-01-2024,208025,comercio,galao_25l,Bonafont,19,26.0,telefone,debito,
23-01-2024,208026,comercio,agua_500ml,Crystal,46,2.5,telefone,pix,59.407.786/0001-52
01-01-2024,208027,comercio,agua_500ml,Minalba,46,"R$ 2,5",balcao,debito,94.548.224/0001-57
2024-01-28,208028,comercio,galao_25l,Bonafont,9,26.0,comercial,pix,77.496.944/0001-95
11-01-2024,208029,comercio,agua_500ml,Minalba,24,"R$ 2,5",telefone,credito,10.634.540/0001-35
15-01-2024,208030,comercio,gas_p13,Liquigás,8,110.0,balcao,boleto,62.976.957/0001-87
25/01/2024,208031,comercio,agua_500ml,Minalba,21,2.5,comercial,boleto,
24/01/2024,208032,comercio,galao_25l,Bonafont,48,26.0,telefone,dinheiro,64.363.648/0001-25
2024-01-19,208033,comercio,gas_p45,Copagaz,-5,"380,0",whatsapp,dinheiro,50.289.459/0001-17
06/01/2024,208034,comercio,galao_25l,Lindoya,36,26.0,telefone,pix,21.890.906/0001-78
16/01/2024,208035,comercio,agua_500ml,Minalba,3,2.5,balcao,debito,93.999.234/0001-41
2024-01-30,208036,comercio,gas_p13,Liquigás,-5,110.0,comercial,boleto,45.284.688/0001-79
14/01/2024,208037,comercio,gas_p13,Liquigás,49,110.0,comercial,boleto,98.469.349/0001-72
2024-01-11,208038,consumidor_final,galao_25l,Lindoya,14,26.0,comercial,pix,
10-01-2024,208039,comercio,gas_p13,Liquigás,42,110.0,telefone,,18.837.434/0001-11
14-01-2024,208040,comercio,agua_500ml,Minalba,19,2.5,balcao,debito,60.119.162/0001-61
25-01-2024,208041,comercio,agua_500ml,Crystal,22,2.5,comercial,pix,61.272.780/0001-81
Jan-12-24,208042,comercio,gas_p45,Copagaz,15,380.0,comercial,credito,24.132.264/0001-43
05-01-2024,208043,comercio,agua_500ml,Minalba,25,2.5,whatsapp,dinheiro,90.733.318/0001-55
24/01/2024,208044,comercio,gas_p13,Liquigás,50,110.0,balcao,credito,
24-01-2024,208045,comercio,galao_25l,Bonafont,24,26.0,whatsapp,pix,16.572.720/0001-65
21/01/2024,208046,comercio,gas_p13,Liquigás,39,110.0,comercial,boleto,
16/01/2024,208047,consumidor_final,agua_500ml,Minalba,39,2.5,whatsapp,debito,
06/01/2024,208048,comercio,agua_500ml,Crystal,33,2.5,balcao,debito,17.628.638/0001-13
29-01-2024,208049,comercio,agua_500ml,Minalba,49,2.5,telefone,credito,60.966.125/0001-70
Jan-27-24,208050,comercio,gas_p13,Ultragaz,9,110.0,telefone,boleto,31.572.690/0001-21
27-01-2024,208051,comercio,agua_500ml,Minalba,14,"R$ 2,5",whatsapp,dinheiro,86.395.243/0001-89
24-01-2024,208052,comercio,gas_p13,Ultragaz,8,110.0,balcao,dinheiro,50.639.478/0001-89
Jan-18-24,208053,comercio,gas_p13,Liquigás,46,110.0,balcao,boleto,39.647.102/0001-42
2024-01-08,208054,comercio,gas_p45,Copagaz,8,380.0,whatsapp,debito,91.160.349/0001-31
2024-01-10,208055,comercio,galao_25l,Bonafont,22,26.0,balcao,debito,
Jan-03-24,208056,consumidor_final,gas_p13,Ultragaz,36,110.0,whatsapp,boleto,
10/01/2024,208057,comercio,galao_25l,Lindoya,40,26.0,comercial,pix,73.795.399/0001-72
16-01-2024,208058,comercio,gas_p45,Fogás,3,380.0,whatsapp,debito,36.106.181/0001-45
13-01-2024,208059,comercio,gas_p45,Copagaz,18,380.0,balcao,debito,33.482.861/0001-66
2024-01-18,208060,comercio,agua_500ml,Crystal,26,2.5,comercial,pix,71.486.146/0001-72
18/01/2024,208061,comercio,gas_p45,Copagaz,12,380.0,telefone,boleto,
28-01-2024,208062,comercio,gas_p45,Fogás,13,"R$ 380,0",whatsapp,,11.530.729/0001-20
19-01-2024,208063,comercio,gas_p13,Ultragaz,4,110.0,comercial,pix,54.946.998/0001-58
Jan-07-24,208064,comercio,galao_25l,Lindoya,24,26.0,whatsapp,boleto,58.119.776/0001-17
2024-01-16,208065,comercio,agua_500ml,Minalba,22,"R$ 2,5",balcao,boleto,82.357.874/0001-94
2024-01-31,208066,comercio,agua_500ml,Minalba,28,2.5,comercial,debito,94.603.761/0001-14
17-01-2024,208067,consumidor_final,agua_500ml,Minalba,46,2.5,comercial,boleto,
2024-01-11,208068,comercio,agua_500ml,Minalba,15,2.5,comercial,boleto,73.155.217/0001-43
30-01-2024,208069,comercio,gas_p13,Ultragaz,50,110.0,whatsapp,dinheiro,78.176.875/0001-89
22/01/2024,208070,comercio,gas_p45,Copagaz,43,380.0,telefone,pix,92.771.137/0001-87
07/01/2024,208071,comercio,agua_500ml,Crystal,33,"2,5",balcao,boleto,
21/01/2024,208072,comercio,galao_25l,Bonafont,6,"26,0",balcao,pix,66.769.420/0001-79
08-01-2024,208073,consumidor_final,gas_p13,Ultragaz,34,110.0,telefone,credito,
14/01/2024,208074,consumidor_final,agua_500ml,Crystal,31,2.5,telefone,boleto,
Jan-06-24,208075,comercio,agua_500ml,Minalba,39,2.5,telefone,credito,
Jan-09-24,208076,comercio,galao_25l,Lindoya,29,26.0,whatsapp,pix,87.151.936/0001-86
2024-01-17,208077,comercio,gas_p45,Copagaz,16,"R$ 380,0",comercial,pix,94.788.298/0001-79
2024-01-13,208078,comercio,gas_p13,Liquigás,35,110.0,balcao,boleto,29.314.165/0001-18
Jan-07-24,208079,comercio,galao_25l,Lindoya,17,26.0,comercial,dinheiro,22.483.227/0001-17
2024-01-23,208080,comercio,gas_p13,Ultragaz,44,110.0,balcao,pix,14.303.736/0001-35
17-01-2024,208081,comercio,agua_500ml,Crystal,44,2.5,balcao,debito,67.523.745/0001-84
Jan-21-24,208082,comercio,gas_p13,Ultragaz,15,110.0,telefone,pix,
11/01/2024,208083,consumidor_final,galao_25l,Bonafont,25,26.0,telefone,debito,
14-01-2024,208084,comercio,galao_25l,Bonafont,3,26.0,telefone,pix,13.427.351/0001-42
13/01/2024,208085,consumidor_final,gas_p13,Ultragaz,33,"R$ 110,0",whatsapp,debito,
14/01/2024,208086,consumidor_final,gas_p45,Fogás,2,380.0,balcao,,
Jan-14-24,208087,comercio,gas_p45,Copagaz,43,380.0,whatsapp,dinheiro,37.940.525/0001-94
Jan-08-24,208088,comercio,gas_p45,Fogás,11,380.0,balcao,credito,95.214.247/0001-11
2024-01-30,208089,comercio,agua_500ml,Minalba,6,2.5,whatsapp,debito,50.998.799/0001-59
11/01/2024,208090,comercio,gas_p13,Ultragaz,5,110.0,comercial,pix,77.175.422/0001-25
27-01-2024,208091,comercio,agua_500ml,Minalba,20,2.5,balcao,debito,65.437.421/0001-19
2024-01-18,208092,consumidor_final,galao_25l,Lindoya,49,26.0,balcao,debito,
Jan-20-24,208093,comercio,galao_25l,Lindoya,-5,"26,0",telefone,credito,22.420.628/0001-64
27-01-2024,208094,comercio,gas_p45,Copagaz,2,380.0,balcao,boleto,12.241.366/0001-76
11/01/2024,208095,comercio,gas_p13,Liquigás,16,110.0,whatsapp,dinheiro,45.982.258/0001-59
29-01-2024,208096,comercio,galao_25l,Lindoya,9,26.0,whatsapp,boleto,74.744.545/0001-99
24-01-2024,208097,comercio,galao_25l,Lindoya,23,26.0,balcao,pix,61.164.834/0001-66
21-01-2024,208098,comercio,gas_p45,Copagaz,9,380.0,balcao,dinheiro,
2024-01-09,208099,consumidor_final,gas_p45,Copagaz,23,380.0,telefone,credito,
08/01/2024,208100,comercio,gas_p45,Copagaz,43,380.0,whatsapp,debito,63.304.951/0001-29
Jan-31-24,208101,comercio,gas_p45,Fogás,-5,"R$ 380,0",comercial,debito,36.627.953/0001-15
2024-01-23,208102,consumidor_final,agua_500ml,Crystal,36,2.5,whatsapp,dinheiro,
Jan-21-24,208103,comercio,gas_p45,Fogás,24,380.0,whatsapp,credito,45.747.885/0001-40
06-01-2024,208104,comercio,gas_p45,Copagaz,24,380.0,balcao,credito,20.777.518/0001-91
28/01/2024,208105,comercio,agua_500ml,Minalba,6,2.5,balcao,pix,
28/01/2024,208106,consumidor_final,gas_p45,Copagaz,30,380.0,whatsapp,pix,
Jan-02-24,208107,comercio,agua_500ml,Crystal,48,2.5,comercial,credito,
Jan-28-24,208108,comercio,gas_p13,Liquigás,45,110.0,balcao,debito,
30-01-2024,208109,comercio,gas_p13,Ultragaz,16,110.0,balcao,dinheiro,64.813.721/0001-56
12/01/2024,208110,comercio,gas_p45,Copagaz,11,380.0,balcao,,22.688.448/0001-87
Jan-29-24,208111,comercio,gas_p45,Fogás,41,380.0,comercial,dinheiro,58.357.496/0001-92
15-01-2024,208112,consumidor_final,agua_500ml,Minalba,37,2.5,whatsapp,credito,
Jan-20-24,208113,comercio,agua_500ml,Crystal,10,2.5,telefone,dinheiro,70.111.424/0001-38
2024-01-07,208114,consumidor_final,gas_p45,Copagaz,9,380.0,comercial,pix,
2024-01-15,208115,consumidor_final,galao_25l,Lindoya,43,"26,0",telefone,debito,
2024-01-26,208116,comercio,galao_25l,Lindoya,39,26.0,telefone,dinheiro,11.706.648/0001-11
Jan-03-24,208117,comercio,agua_500ml,Minalba,6,2.5,whatsapp,dinheiro,63.795.183/0001-85
2024-01-31,208118,comercio,gas_p13,Liquigás,27,110.0,whatsapp,pix,23.915.410/0001-62
20-01-2024,208119,comercio,gas_p45,Copagaz,43,380.0,telefone,boleto,45.978.627/0001-84
20-01-2024,208120,consumidor_final,gas_p13,Ultragaz,44,110.0,whatsapp,dinheiro,
2024-01-09,208121,comercio,gas_p13,Liquigás,10,110.0,comercial,debito,45.607.669/0001-87
Jan-16-24,208122,comercio,gas_p13,Liquigás,-5,110.0,whatsapp,dinheiro,53.240.438/0001-50
17-01-2024,208123,consumidor_final,galao_25l,Bonafont,50,26.0,balcao,credito,
20-01-2024,208124,comercio,galao_25l,Bonafont,1,26.0,whatsapp,pix,97.992.291/0001-45
07-01-2024,208125,comercio,agua_500ml,Crystal,18,"2,5",comercial,dinheiro,29.414.936/0001-11
2024-01-12,208126,comercio,gas_p13,Ultragaz,1,110.0,whatsapp,pix,89.911.721/0001-96
2024-01-14,208127,comercio,galao_25l,Bonafont,41,26.0,whatsapp,boleto,45.343.641/0001-52
Jan-23-24,208128,comercio,agua_500ml,Crystal,49,2.5,telefone,dinheiro,55.689.319/0001-75
18-01-2024,208129,consumidor_final,gas_p13,Liquigás,8,110.0,comercial,debito,
Jan-05-24,208130,comercio,agua_500ml,Minalba,5,2.5,balcao,dinheiro,12.148.436/0001-78
19-01-2024,208131,consumidor_final,gas_p13,Liquigás,35,110.0,comercial,boleto,
14/01/2024,208132,comercio,agua_500ml,Crystal,20,2.5,balcao,dinheiro,73.778.427/0001-52
Jan-29-24,208133,comercio,gas_p45,Fogás,27,"R$ 380,0",whatsapp,debito,59.706.345/0001-59
10-01-2024,208134,comercio,gas_p13,Ultragaz,36,110.0,balcao,pix,36.645.508/0001-29
2024-01-17,208135,comercio,gas_p45,Copagaz,27,380.0,whatsapp,boleto,39.920.432/0001-53
2024-01-24,208136,consumidor_final,agua_500ml,Crystal,35,2.5,telefone,pix,
31/01/2024,208137,comercio,gas_p45,Copagaz,6,380.0,balcao,dinheiro,
Jan-16-24,208138,comercio,galao_25l,Bonafont,48,26.0,comercial,boleto,39.411.432/0001-35
30-01-2024,208139,comercio,gas_p45,Fogás,50,380.0,balcao,debito,
Jan-13-24,208140,comercio,gas_p45,Copagaz,30,380.0,comercial,boleto,93.743.342/0001-93
Jan-27-24,208141,consumidor_final,galao_25l,Bonafont,10,26.0,telefone,debito,
03-01-2024,208142,comercio,gas_p13,Ultragaz,19,110.0,comercial,credito,50.414.850/0001-99
Jan-18-24,208143,consumidor_final,gas_p45,Fogás,43,"380,0",balcao,,
Jan-16-24,208144,comercio,galao_25l,Lindoya,10,26.0,whatsapp,credito,86.511.221/0001-27
2024-01-12,208145,comercio,agua_500ml,Minalba,31,"2,5",balcao,boleto,99.391.263/0001-51
14/01/2024,208146,comercio,gas_p45,Copagaz,4,380.0,telefone,pix,44.781.682/0001-42
2024-01-17,208147,comercio,galao_25l,Bonafont,7,26.0,comercial,credito,80.481.654/0001-60
Jan-07-24,208148,comercio,gas_p13,Ultragaz,16,110.0,whatsapp,boleto,31.717.902/0001-32
2024-01-15,208149,consumidor_final,gas_p13,Ultragaz,45,110.0,telefone,debito,
17-01-2024,208150,consumidor_final,agua_500ml,Minalba,23,"2,5",telefone,pix,
28/01/2024,208151,comercio,gas_p45,Fogás,9,380.0,telefone,pix,79.987.345/0001-60
2024-01-04,208152,comercio,gas_p45,Fogás,21,"380,0",whatsapp,dinheiro,22.373.841/0001-53
Jan-28-24,208153,comercio,gas_p45,Copagaz,49,380.0,balcao,dinheiro,19.123.183/0001-44
22-01-2024,208154,comercio,agua_500ml,Crystal,35,2.5,telefone,boleto,96.220.890/0001-24
23/01/2024,208155,comercio,gas_p13,Ultragaz,43,110.0,comercial,debito,11.498.115/0001-66
31/01/2024,208156,comercio,galao_25l,Lindoya,19,26.0,comercial,dinheiro,
29-01-2024,208157,comercio,agua_500ml,Crystal,25,"R$ 2,5",whatsapp,credito,
Jan-25-24,208158,comercio,gas_p45,Fogás,23,380.0,whatsapp,debito,93.449.549/0001-22
Jan-14-24,208159,comercio,gas_p13,Liquigás,-5,110.0,whatsapp,dinheiro,15.615.148/0001-67
10/01/2024,208160,comercio,galao_25l,Bonafont,25,26.0,whatsapp,boleto,75.361.608/0001-19
Jan-08-24,208161,comercio,gas_p45,Fogás,49,380.0,comercial,debito,54.832.898/0001-30
2024-01-31,208162,comercio,agua_500ml,Crystal,5,2.5,balcao,pix,90.188.780/0001-29
2024-01-28,208163,comercio,gas_p45,Copagaz,9,"R$ 380,0",whatsapp,boleto,39.530.834/0001-11
26-01-2024,208164,consumidor_final,galao_25l,Bonafont,47,26.0,telefone,debito,
30/01/2024,208165,comercio,gas_p45,Copagaz,16,380.0,balcao,credito,91.938.175/0001-59
19/01/2024,208166,comercio,galao_25l,Bonafont,29,26.0,telefone,dinheiro,38.397.218/0001-54
29/01/2024,208167,comercio,gas_p13,Ultragaz,41,110.0,comercial,credito,77.408.645/0001-96
01/01/2024,208168,comercio,galao_25l,Lindoya,50,26.0,telefone,debito,36.351.892/0001-75
Jan-19-24,208169,comercio,gas_p45,Copagaz,21,380.0,telefone,pix,
2024-01-03,208170,consumidor_final,agua_500ml,Minalba,32,2.5,whatsapp,debito,
2024-01-05,208171,consumidor_final,agua_500ml,Minalba,37,2.5,whatsapp,debito,
02-01-2024,208172,comercio,agua_500ml,Crystal,2,2.5,balcao,pix,74.632.480/0001-75
17/01/2024,208173,comercio,galao_25l,Bonafont,19,26.0,balcao,credito,69.850.322/0001-22
Jan-30-24,208174,comercio,galao_25l,Bonafont,20,26.0,comercial,credito,94.283.458/0001-72
08/01/2024,208175,comercio,galao_25l,Lindoya,49,26.0,telefone,dinheiro,86.690.793/0001-98
26/01/2024,208176,consumidor_final,agua_500ml,Minalba,6,2.5,whatsapp,credito,
Jan-10-24,208177,comercio,agua_500ml,Minalba,48,2.5,telefone,debito,60.648.298/0001-68
2024-01-24,208178,comercio,gas_p13,Ultragaz,11,110.0,comercial,boleto,99.897.294/0001-86
2024-01-31,208179,comercio,galao_25l,Lindoya,16,26.0,whatsapp,boleto,11.993.602/0001-73
Jan-25-24,208180,comercio,agua_500ml,Minalba,25,2.5,telefone,dinheiro,24.112.943/0001-38
2024-01-04,208181,comercio,galao_25l,Lindoya,40,"R$ 26,0",telefone,debito,42.657.685/0001-65
17-01-2024,208182,comercio,gas_p13,Ultragaz,4,110.0,whatsapp,debito,64.753.687/0001-67
09/01/2024,208183,comercio,gas_p13,Ultragaz,-5,110.0,balcao,boleto,48.161.765/0001-79
Jan-24-24,208184,comercio,agua_500ml,Crystal,38,2.5,telefone,dinheiro,90.453.459/0001-94
Jan-26-24,208185,consumidor_final,gas_p13,Liquigás,47,110.0,whatsapp,credito,
2024-01-25,208186,consumidor_final,galao_25l,Lindoya,11,26.0,whatsapp,boleto,
2024-01-30,208187,comercio,agua_500ml,Crystal,34,2.5,balcao,boleto,
2024-01-11,208188,comercio,agua_500ml,Minalba,38,2.5,telefone,credito,84.134.217/0001-84
28/01/2024,208189,comercio,gas_p45,Fogás,12,380.0,balcao,credito,
29/01/2024,208190,comercio,gas_p45,Copagaz,24,380.0,comercial,debito,75.415.546/0001-67
04/01/2024,208191,comercio,gas_p13,Ultragaz,47,"R$ 110,0",whatsapp,pix,56.787.593/0001-71
2024-01-12,208192,comercio,galao_25l,Lindoya,9,26.0,whatsapp,credito,67.240.182/0001-10
23-01-2024,208193,comercio,galao_25l,Lindoya,27,26.0,telefone,credito,62.938.560/0001-90
31-01-2024,208194,comercio,gas_p13,Liquigás,-5,110.0,balcao,credito,43.748.321/0001-62
