data_venda,id_venda,tipo_cliente,produto,marca,quantidade,preco_unitario,canal_venda,forma_pagamento,cnpj,validacao_cnpj
2024-01-18,211659,comercio,gas_p13,Ultragaz,15,110.0,whatsapp,boleto,30.423.878/0001-97,OK
2024-01-12,211660,comercio,gas_p45,Fogás,17,380.0,balcao,Não Informado,16.344.706/0001-46,OK
2024-01-05,211661,comercio,gas_p13,Ultragaz,31,110.0,whatsapp,pix,,PENDENTE
2024-01-28,211662,comercio,galao_25l,Bonafont,50,26.0,whatsapp,pix,15.809.478/0001-19,OK
2024-01-02,211663,comercio,galao_25l,Lindoya,35,"26,0",balcao,dinheiro,,PENDENTE
2024-01-13,211664,comercio,agua_500ml,Crystal,25,2.5,whatsapp,pix,19.457.948/0001-95,OK
2024-01-20,211665,consumidor_final,galao_25l,Bonafont,45,26.0,balcao,boleto,,OK
2024-01-20,211666,comercio,agua_500ml,Minalba,9,2.5,balcao,dinheiro,13.746.631/0001-12,OK
2024-01-28,211667,comercio,gas_p45,Copagaz,25,380.0,balcao,debito,,PENDENTE
2024-11-01,211668,consumidor_final,gas_p13,Ultragaz,30,"R$ 110,0",comercial,credito,,OK
2024-08-01,211669,comercio,agua_500ml,Crystal,23,2.5,whatsapp,boleto,26.268.277/0001-10,OK
2024-03-01,211670,comercio,gas_p45,Copagaz,47,380.0,whatsapp,dinheiro,48.464.327/0001-59,OK
2024-08-01,211671,consumidor_final,galao_25l,Lindoya,42,26.0,telefone,credito,,OK
2024-01-03,211673,comercio,gas_p13,Liquigás,35,110.0,comercial,credito,77.384.419/0001-66,OK
2024-01-18,211674,consumidor_final,agua_500ml,Minalba,27,"R$ 2,5",balcao,boleto,,OK
2024-11-01,211675,comercio,gas_p45,Copagaz,23,380.0,balcao,credito,80.995.906/0001-51,OK
2024-01-20,211676,comercio,gas_p45,Fogás,8,"R$ 380,0",comercial,debito,58.816.289/0001-72,OK
2024-01-31,211677,consumidor_final,gas_p45,Copagaz,24,380.0,telefone,debito,,OK
2024-07-01,211678,comercio,gas_p13,Ultragaz,44,110.0,comercial,dinheiro,16.962.683/0001-27,OK
2024-01-29,211679,comercio,gas_p45,Fogás,4,380.0,whatsapp,pix,29.659.981/0001-33,OK
2024-01-06,211680,comercio,gas_p13,Liquigás,2,110.0,telefone,boleto,38.405.604/0001-50,OK
2024-01-13,211681,comercio,agua_500ml,Crystal,33,2.5,comercial,debito,94.349.699/0001-83,OK
2024-01-27,211682,comercio,galao_25l,Bonafont,18,26.0,telefone,dinheiro,80.248.339/0001-10,OK
2024-01-23,211683,comercio,gas_p45,Fogás,48,380.0,whatsapp,boleto,98.202.830/0001-10,OK
2024-01-16,211684,consumidor_final,gas_p45,Copagaz,32,380.0,telefone,debito,,OK
2024-01-31,211685,comercio,gas_p13,Liquigás,9,110.0,telefone,pix,55.542.676/0001-86,OK
2024-01-23,211686,comercio,agua_500ml,Minalba,10,2.5,balcao,dinheiro,24.494.538/0001-13,OK
2024-01-29,211687,comercio,agua_500ml,Minalba,26,2.5,telefone,credito,50.367.712/0001-43,OK
2024-01-16,211688,comercio,gas_p13,Liquigás,6,110.0,comercial,pix,,PENDENTE
2024-01-03,211689,comercio,gas_p13,Ultragaz,5,110.0,telefone,dinheiro,68.399.208/0001-76,OK
2024-01-14,211690,comercio,gas_p45,Fogás,22,380.0,whatsapp,boleto,52.973.900/0001-48,OK
2024-01-17,211691,comercio,agua_500ml,Crystal,24,2.5,balcao,debito,44.715.427/0001-94,OK
2024-01-07,211692,comercio,gas_p45,Fogás,18,380.0,telefone,pix,26.676.826/0001-39,OK
2024-01-21,211693,comercio,agua_500ml,Minalba,42,2.5,telefone,dinheiro,77.909.781/0001-53,OK
2024-01-28,211694,consumidor_final,agua_500ml,Crystal,10,2.5,whatsapp,boleto,,OK
2024-01-15,211695,comercio,agua_500ml,Minalba,42,2.5,comercial,boleto,73.502.921/0001-68,OK
2024-01-16,211696,comercio,gas_p45,Fogás,26,380.0,whatsapp,Não Informado,29.483.758/0001-78,OK
2024-01-29,211697,comercio,agua_500ml,Crystal,27,2.5,balcao,pix,,PENDENTE
2024-01-14,211698,comercio,agua_500ml,Minalba,9,2.5,comercial,debito,23.773.804/0001-27,OK
2024-01-14,211699,comercio,gas_p13,Ultragaz,49,110.0,whatsapp,debito,36.431.325/0001-99,OK
2024-09-01,211700,consumidor_final,gas_p45,Copagaz,6,380.0,balcao,credito,,OK
2024-01-21,211701,comercio,galao_25l,Lindoya,26,26.0,balcao,dinheiro,59.724.871/0001-31,OK
2024-01-05,211702,comercio,gas_p45,Fogás,24,380.0,telefone,debito,63.788.847/0001-17,OK
2024-01-08,211703,comercio,agua_500ml,Crystal,50,2.5,comercial,boleto,34.639.454/0001-90,OK
2024-01-02,211704,comercio,galao_25l,Bonafont,12,26.0,whatsapp,credito,,PENDENTE
2024-05-01,211705,comercio,agua_500ml,Crystal,16,2.5,whatsapp,pix,49.315.701/0001-86,OK
2024-07-01,211706,comercio,gas_p13,Ultragaz,33,"110,0",whatsapp,boleto,82.365.134/0001-38,OK
2024-05-01,211707,comercio,gas_p13,Ultragaz,1,110.0,whatsapp,dinheiro,34.406.898/0001-88,OK
2024-02-01,211708,comercio,agua_500ml,Minalba,43,2.5,whatsapp,debito,81.542.916/0001-64,OK
2024-01-29,211709,comercio,gas_p13,Liquigás,19,110.0,balcao,pix,99.437.916/0001-65,OK
2024-05-01,211710,comercio,gas_p13,Ultragaz,24,"110,0",balcao,credito,93.399.864/0001-22,OK
2024-01-23,211711,comercio,gas_p45,Copagaz,50,380.0,comercial,boleto,20.624.840/0001-11,OK
2024-01-19,211712,comercio,galao_25l,Bonafont,33,26.0,whatsapp,debito,,PENDENTE
2024-01-02,211713,comercio,agua_500ml,Crystal,35,2.5,comercial,credito,21.415.231/0001-26,OK
2024-01-03,211714,comercio,galao_25l,Lindoya,23,26.0,balcao,debito,67.900.407/0001-54,OK
2024-01-05,211715,consumidor_final,galao_25l,Bonafont,40,26.0,balcao,boleto,,OK
2024-01-14,211716,comercio,gas_p45,Copagaz,49,380.0,whatsapp,boleto,,PENDENTE
2024-01-26,211717,comercio,agua_500ml,Crystal,40,2.5,balcao,Não Informado,72.715.107/0001-53,OK
2024-01-27,211718,comercio,agua_500ml,Minalba,46,2.5,balcao,pix,93.120.198/0001-70,OK
2024-01-27,211719,comercio,gas_p13,Ultragaz,43,"R$ 110,0",whatsapp,boleto,,PENDENTE
2024-01-23,211720,comercio,galao_25l,Lindoya,24,26.0,telefone,credito,90.437.716/0001-88,OK
2024-01-08,211721,consumidor_final,agua_500ml,Minalba,43,2.5,whatsapp,credito,,OK
2024-09-01,211722,comercio,gas_p13,Liquigás,12,110.0,telefone,credito,58.897.109/0001-33,OK
2024-04-01,211723,consumidor_final,galao_25l,Lindoya,26,26.0,whatsapp,credito,,OK
2024-01-02,211724,comercio,gas_p45,Copagaz,45,380.0,whatsapp,debito,67.644.953/0001-82,OK
2024-01-13,211725,consumidor_final,galao_25l,Bonafont,18,26.0,whatsapp,debito,,OK
2024-01-05,211726,consumidor_final,agua_500ml,Minalba,42,2.5,whatsapp,Não Informado,,OK
2024-12-01,211727,comercio,gas_p13,Ultragaz,39,110.0,telefone,dinheiro,15.938.799/0001-29,OK
2024-02-01,211728,comercio,galao_25l,Bonafont,38,26.0,comercial,Não Informado,22.860.118/0001-38,OK
2024-01-31,211729,comercio,galao_25l,Bonafont,21,26.0,telefone,boleto,32.115.118/0001-74,OK
2024-01-04,211730,comercio,gas_p13,Ultragaz,5,110.0,balcao,boleto,98.954.410/0001-45,OK
2024-01-21,211731,comercio,gas_p45,Copagaz,1,380.0,comercial,credito,76.776.347/0001-81,OK
2024-01-18,211732,comercio,galao_25l,Bonafont,33,26.0,whatsapp,boleto,47.189.919/0001-32,OK
2024-01-20,211733,comercio,galao_25l,Bonafont,13,"26,0",balcao,dinheiro,65.583.236/0001-63,OK
2024-01-31,211734,comercio,agua_500ml,Crystal,50,2.5,comercial,credito,57.874.565/0001-90,OK
2024-01-17,211735,comercio,gas_p45,Fogás,30,380.0,comercial,credito,92.771.177/0001-18,OK
2024-01-21,211736,comercio,galao_25l,Lindoya,34,26.0,balcao,pix,66.735.131/0001-54,OK
2024-01-09,211737,comercio,galao_25l,Lindoya,18,26.0,comercial,credito,10.838.982/0001-77,OK
2024-01-14,211738,comercio,gas_p13,Ultragaz,44,110.0,comercial,credito,53.187.901/0001-16,OK
2024-01-19,211739,comercio,gas_p45,Fogás,23,380.0,balcao,dinheiro,84.669.804/0001-45,OK
2024-01-28,211740,comercio,galao_25l,Lindoya,4,26.0,whatsapp,dinheiro,66.451.756/0001-90,OK
2024-01-25,211741,comercio,gas_p13,Ultragaz,10,110.0,comercial,pix,,PENDENTE
2024-01-23,211742,consumidor_final,gas_p45,Fogás,42,380.0,balcao,dinheiro,,OK
2024-01-20,211743,comercio,gas_p45,Copagaz,34,380.0,comercial,credito,18.688.671/0001-93,OK
2024-01-21,211744,consumidor_final,galao_25l,Lindoya,48,26.0,comercial,credito,,OK
2024-01-13,211745,comercio,gas_p13,Liquigás,10,110.0,whatsapp,boleto,,PENDENTE
2024-09-01,211746,comercio,agua_500ml,Crystal,28,2.5,comercial,debito,80.540.243/0001-86,OK
2024-01-28,211747,comercio,agua_500ml,Crystal,24,2.5,whatsapp,dinheiro,,PENDENTE
2024-01-22,211748,comercio,agua_500ml,Minalba,15,2.5,balcao,credito,,PENDENTE
2024-01-28,211749,comercio,gas_p13,Ultragaz,41,110.0,whatsapp,Não Informado,99.605.691/0001-80,OK
2024-01-16,211750,comercio,gas_p13,Liquigás,1,110.0,comercial,debito,56.431.276/0001-24,OK
2024-01-02,211751,comercio,galao_25l,Bonafont,17,26.0,whatsapp,credito,28.295.894/0001-89,OK
2024-01-21,211752,comercio,gas_p45,Fogás,11,380.0,comercial,credito,30.162.785/0001-32,OK
2024-01-24,211753,consumidor_final,gas_p45,Fogás,8,380.0,telefone,dinheiro,,OK
2024-01-26,211754,comercio,gas_p13,Liquigás,39,110.0,comercial,boleto,51.400.780/0001-57,OK
2024-01-30,211755,comercio,agua_500ml,Crystal,5,2.5,balcao,dinheiro,58.772.601/0001-29,OK
2024-11-01,211756,comercio,galao_25l,Bonafont,41,26.0,telefone,pix,44.133.650/0001-29,OK
2024-09-01,211757,comercio,galao_25l,Lindoya,10,"R$ 26,0",balcao,dinheiro,25.420.622/0001-35,OK
2024-01-14,211758,comercio,agua_500ml,Minalba,17,2.5,balcao,debito,72.312.401/0001-74,OK
2024-03-01,211759,comercio,gas_p13,Ultragaz,32,110.0,comercial,boleto,95.612.693/0001-29,OK
2024-01-22,211760,comercio,agua_500ml,Crystal,30,2.5,telefone,dinheiro,97.967.773/0001-84,OK
2024-01-31,211761,consumidor_final,gas_p45,Fogás,5,380.0,telefone,credito,,OK
2024-01-18,211762,consumidor_final,galao_25l,Bonafont,47,26.0,balcao,boleto,,OK
2024-01-19,211763,comercio,galao_25l,Lindoya,23,26.0,comercial,pix,48.354.885/0001-40,OK
2024-01-22,211764,comercio,agua_500ml,Minalba,8,2.5,balcao,pix,64.958.859/0001-14,OK
2024-09-01,211765,consumidor_final,galao_25l,Bonafont,2,"R$ 26,0",telefone,credito,,OK
2024-01-14,211766,comercio,galao_25l,Bonafont,44,26.0,comercial,dinheiro,79.690.871/0001-87,OK
2024-01-22,211767,comercio,galao_25l,Bonafont,32,26.0,balcao,dinheiro,60.282.198/0001-67,OK
2024-01-01,211768,comercio,galao_25l,Bonafont,42,26.0,whatsapp,debito,33.684.822/0001-59,OK
2024-01-01,211769,comercio,agua_500ml,Minalba,40,"2,5",telefone,pix,89.375.986/0001-54,OK
2024-01-30,211770,comercio,agua_500ml,Minalba,6,2.5,whatsapp,boleto,94.591.646/0001-93,OK
2024-11-01,211771,comercio,gas_p45,Copagaz,33,380.0,telefone,debito,81.659.139/0001-37,OK
2024-01-25,211772,consumidor_final,agua_500ml,Minalba,38,2.5,comercial,credito,,OK
2024-01-21,211773,comercio,galao_25l,Bonafont,8,26.0,balcao,Não Informado,34.231.193/0001-84,OK
2024-01-09,211774,consumidor_final,gas_p13,Ultragaz,31,110.0,whatsapp,dinheiro,,OK
2024-01-09,211775,comercio,gas_p13,Ultragaz,39,110.0,comercial,debito,68.435.449/0001-10,OK
2024-01-10,211776,comercio,galao_25l,Lindoya,26,26.0,comercial,credito,35.838.644/0001-42,OK
2024-01-21,211777,consumidor_final,agua_500ml,Minalba,38,2.5,telefone,debito,,OK
2024-01-24,211778,comercio,galao_25l,Bonafont,10,26.0,comercial,credito,99.443.187/0001-34,OK
2024-01-07,211779,comercio,gas_p45,Fogás,8,380.0,comercial,debito,40.584.905/0001-59,OK
2024-01-12,211780,comercio,agua_500ml,Crystal,9,2.5,balcao,pix,48.278.200/0001-13,OK
2024-03-01,211781,comercio,gas_p45,Fogás,13,380.0,balcao,dinheiro,14.979.416/0001-20,OK
2024-01-17,211782,comercio,agua_500ml,Crystal,13,2.5,comercial,dinheiro,67.698.988/0001-80,OK
2024-01-25,211783,comercio,gas_p45,Copagaz,12,380.0,comercial,debito,86.427.863/0001-93,OK
2024-03-01,211784,comercio,galao_25l,Lindoya,44,26.0,whatsapp,dinheiro,27.884.215/0001-98,OK
2024-01-24,211785,comercio,galao_25l,Lindoya,39,"R$ 26,0",telefone,boleto,31.551.884/0001-87,OK
2024-01-21,211786,comercio,galao_25l,Bonafont,48,26.0,balcao,debito,16.813.988/0001-94,OK
2024-01-03,211787,comercio,agua_500ml,Minalba,1,"2,5",balcao,dinheiro,98.506.979/0001-15,OK
2024-01-24,211788,comercio,galao_25l,Lindoya,20,26.0,comercial,debito,35.157.772/0001-12,OK
2024-01-25,211789,comercio,galao_25l,Lindoya,12,26.0,telefone,boleto,89.650.743/0001-96,OK
2024-01-01,211790,comercio,gas_p45,Copagaz,17,"380,0",balcao,Não Informado,50.435.573/0001-64,OK
2024-01-22,211791,consumidor_final,agua_500ml,Crystal,46,2.5,telefone,debito,,OK
2024-01-18,211792,comercio,gas_p45,Fogás,32,380.0,telefone,pix,42.548.872/0001-63,OK
2024-03-01,211793,comercio,agua_500ml,Minalba,31,"2,5",comercial,debito,18.425.325/0001-39,OK
2024-01-17,211794,comercio,galao_25l,Lindoya,19,26.0,whatsapp,dinheiro,96.140.909/0001-27,OK
2024-01-19,211795,comercio,gas_p13,Liquigás,10,110.0,comercial,credito,69.146.739/0001-40,OK
2024-01-29,211796,comercio,gas_p13,Liquigás,45,110.0,comercial,dinheiro,83.896.958/0001-49,OK
2024-01-13,211797,comercio,agua_500ml,Minalba,23,2.5,comercial,pix,34.220.273/0001-65,OK
2024-01-02,211798,comercio,gas_p13,Liquigás,11,110.0,comercial,Não Informado,76.292.265/0001-62,OK
2024-04-01,211799,comercio,gas_p45,Fogás,1,380.0,whatsapp,boleto,,PENDENTE
2024-01-25,211800,consumidor_final,agua_500ml,Minalba,1,2.5,telefone,debito,,OK
2024-01-14,211801,comercio,galao_25l,Bonafont,8,26.0,telefone,boleto,70.498.509/0001-70,OK
2024-01-19,211802,comercio,agua_500ml,Crystal,40,2.5,comercial,boleto,55.859.623/0001-64,OK
2024-01-19,211803,comercio,gas_p45,Copagaz,27,380.0,whatsapp,boleto,93.503.958/0001-28,OK
2024-01-27,211804,consumidor_final,gas_p13,Ultragaz,19,110.0,telefone,boleto,,OK
2024-01-27,211805,comercio,gas_p13,Liquigás,19,110.0,telefone,debito,20.917.313/0001-95,OK
2024-01-27,211806,consumidor_final,gas_p45,Fogás,10,380.0,balcao,credito,,OK
2024-01-22,211807,comercio,galao_25l,Lindoya,46,"R$ 26,0",comercial,pix,14.688.294/0001-20,OK
2024-01-19,211808,comercio,galao_25l,Bonafont,2,26.0,whatsapp,dinheiro,,PENDENTE
2024-01-19,211809,comercio,agua_500ml,Minalba,34,2.5,whatsapp,boleto,59.490.200/0001-92,OK
2024-10-01,211810,comercio,gas_p13,Liquigás,18,110.0,balcao,credito,90.825.160/0001-77,OK
2024-01-14,211811,comercio,galao_25l,Bonafont,46,26.0,comercial,pix,69.186.489/0001-95,OK
2024-01-23,211812,comercio,gas_p45,Fogás,3,380.0,comercial,pix,84.390.582/0001-15,OK
2024-01-06,211813,comercio,agua_500ml,Crystal,3,2.5,telefone,dinheiro,,PENDENTE
2024-02-01,211814,comercio,agua_500ml,Minalba,36,2.5,comercial,Não Informado,32.519.933/0001-99,OK
2024-01-18,211815,comercio,agua_500ml,Minalba,3,2.5,whatsapp,dinheiro,66.617.905/0001-56,OK
2024-01-01,211816,comercio,galao_25l,Lindoya,48,"26,0",telefone,debito,48.220.779/0001-35,OK
2024-01-17,211817,comercio,gas_p45,Fogás,16,380.0,telefone,boleto,29.408.128/0001-33,OK
2024-04-01,211818,comercio,galao_25l,Bonafont,14,26.0,balcao,debito,,PENDENTE
2024-01-18,211819,comercio,gas_p13,Liquigás,12,110.0,comercial,debito,53.181.935/0001-39,OK
2024-01-14,211820,comercio,agua_500ml,Crystal,1,2.5,whatsapp,credito,64.552.178/0001-24,OK
2024-01-26,211822,comercio,gas_p13,Ultragaz,10,110.0,whatsapp,dinheiro,62.270.933/0001-38,OK
2024-01-12,211823,comercio,agua_500ml,Crystal,41,2.5,comercial,dinheiro,94.235.481/0001-52,OK
2024-04-01,211824,consumidor_final,gas_p45,Copagaz,42,380.0,balcao,pix,,OK
2024-01-16,211825,consumidor_final,gas_p13,Liquigás,5,110.0,telefone,credito,,OK
2024-01-23,211826,comercio,agua_500ml,Crystal,25,2.5,comercial,pix,86.626.362/0001-31,OK
2024-08-01,211827,comercio,agua_500ml,Crystal,3,2.5,balcao,credito,19.615.918/0001-76,OK
2024-10-01,211828,comercio,agua_500ml,Minalba,43,2.5,whatsapp,debito,34.426.505/0001-88,OK
2024-01-20,211829,comercio,agua_500ml,Minalba,37,2.5,whatsapp,pix,,PENDENTE
2024-01-15,211830,comercio,gas_p45,Copagaz,49,380.0,comercial,debito,,PENDENTE
2024-01-10,211831,consumidor_final,agua_500ml,Minalba,17,2.5,comercial,credito,,OK
2024-01-13,211832,comercio,galao_25l,Bonafont,19,26.0,balcao,pix,39.341.244/0001-23,OK
2024-01-22,211833,comercio,agua_500ml,Minalba,16,2.5,comercial,pix,52.514.523/0001-55,OK
2024-04-01,211834,comercio,agua_500ml,Minalba,12,2.5,whatsapp,debito,16.359.489/0001-36,OK
2024-01-02,211835,comercio,galao_25l,Bonafont,5,26.0,telefone,pix,11.501.799/0001-36,OK
2024-01-24,211836,comercio,galao_25l,Lindoya,33,26.0,whatsapp,dinheiro,92.838.857/0001-78,OK
2024-01-13,211837,comercio,gas_p13,Liquigás,49,110.0,comercial,boleto,96.477.328/0001-67,OK
2024-01-28,211838,comercio,gas_p45,Fogás,12,380.0,balcao,credito,73.254.206/0001-36,OK
2024-01-28,211839,consumidor_final,gas_p13,Liquigás,7,110.0,balcao,pix,,OK
2024-01-16,211840,comercio,galao_25l,Lindoya,41,26.0,telefone,credito,91.460.962/0001-16,OK
2024-01-31,211841,comercio,gas_p13,Ultragaz,37,110.0,telefone,dinheiro,85.765.966/0001-64,OK
2024-01-02,211842,consumidor_final,agua_500ml,Crystal,1,2.5,comercial,credito,,OK
2024-01-25,211843,comercio,gas_p45,Fogás,31,380.0,comercial,pix,79.687.100/0001-93,OK
2024-01-23,211844,consumidor_final,galao_25l,Bonafont,28,"R$ 26,0",balcao,credito,,OK
2024-01-26,211845,consumidor_final,galao_25l,Lindoya,40,26.0,telefone,debito,,OK
2024-01-17,211846,comercio,galao_25l,Lindoya,18,26.0,whatsapp,pix,18.149.889/0001-45,OK
2024-01-19,211847,comercio,agua_500ml,Crystal,45,2.5,telefone,credito,29.916.965/0001-97,OK
2024-10-01,211848,comercio,agua_500ml,Minalba,16,2.5,whatsapp,dinheiro,35.309.752/0001-74,OK
2024-01-01,211849,comercio,agua_500ml,Minalba,2,2.5,whatsapp,dinheiro,30.993.545/0001-87,OK
2024-01-11,211850,comercio,gas_p13,Ultragaz,48,110.0,balcao,pix,43.623.373/0001-54,OK
2024-05-01,211851,consumidor_final,galao_25l,Bonafont,26,26.0,whatsapp,dinheiro,,OK
2024-01-14,211852,comercio,gas_p45,Copagaz,14,"R$ 380,0",telefone,dinheiro,,PENDENTE
2024-01-29,211853,comercio,gas_p45,Fogás,29,380.0,balcao,dinheiro,44.306.114/0001-55,OK
2024-01-21,211854,consumidor_final,galao_25l,Lindoya,23,26.0,balcao,debito,,OK
2024-04-01,211855,consumidor_final,gas_p45,Copagaz,4,380.0,telefone,debito,,OK
2024-01-27,211856,consumidor_final,galao_25l,Lindoya,10,26.0,balcao,dinheiro,,OK
2024-01-30,211857,consumidor_final,gas_p13,Liquigás,31,110.0,balcao,boleto,,OK
2024-01-21,211858,comercio,galao_25l,Lindoya,10,26.0,comercial,pix,88.145.784/0001-65,OK
2024-10-01,211859,comercio,agua_500ml,Minalba,4,2.5,whatsapp,boleto,39.855.870/0001-69,OK
2024-01-31,211860,consumidor_final,agua_500ml,Minalba,32,2.5,comercial,dinheiro,,OK
2024-09-01,211861,consumidor_final,galao_25l,Bonafont,23,26.0,comercial,debito,,OK
2024-11-01,211862,comercio,galao_25l,Bonafont,45,26.0,telefone,dinheiro,49.482.366/0001-72,OK
2024-01-01,211863,consumidor_final,gas_p13,Ultragaz,40,110.0,comercial,Não Informado,,OK
2024-01-28,211864,comercio,galao_25l,Bonafont,30,26.0,comercial,credito,33.827.364/0001-11,OK
2024-01-29,211865,comercio,gas_p45,Fogás,32,380.0,balcao,debito,33.220.978/0001-60,OK
2024-01-22,211866,comercio,gas_p45,Copagaz,3,380.0,comercial,debito,28.477.581/0001-66,OK
2024-01-11,211867,comercio,gas_p13,Ultragaz,45,110.0,balcao,debito,26.743.469/0001-67,OK
2024-01-20,211868,comercio,gas_p45,Copagaz,11,380.0,telefone,boleto,51.829.111/0001-87,OK
2024-01-06,211869,comercio,gas_p13,Liquigás,3,110.0,balcao,boleto,28.208.117/0001-91,OK
2024-01-31,211870,comercio,agua_500ml,Crystal,44,"R$ 2,5",whatsapp,debito,54.320.789/0001-59,OK
2024-01-18,211871,comercio,galao_25l,Lindoya,25,"R$ 26,0",balcao,credito,50.375.100/0001-43,OK
2024-01-29,211872,consumidor_final,gas_p13,Ultragaz,10,110.0,telefone,dinheiro,,OK
2024-01-31,211873,comercio,agua_500ml,Minalba,39,2.5,whatsapp,Não Informado,11.320.948/0001-37,OK
2024-01-09,211874,comercio,gas_p13,Liquigás,35,110.0,whatsapp,boleto,26.989.738/0001-30,OK
2024-01-11,211875,comercio,gas_p13,Liquigás,9,110.0,balcao,dinheiro,78.314.788/0001-82,OK
2024-01-14,211876,comercio,agua_500ml,Minalba,5,2.5,telefone,dinheiro,33.622.206/0001-54,OK
2024-03-01,211877,comercio,agua_500ml,Crystal,28,"R$ 2,5",whatsapp,boleto,83.197.684/0001-98,OK
2024-01-29,211878,comercio,galao_25l,Bonafont,20,26.0,whatsapp,debito,51.560.773/0001-64,OK
2024-01-01,211879,comercio,galao_25l,Lindoya,10,26.0,balcao,debito,53.612.102/0001-75,OK
2024-01-19,211880,comercio,gas_p45,Fogás,1,380.0,telefone,pix,,PENDENTE
2024-01-17,211881,comercio,galao_25l,Bonafont,20,26.0,comercial,credito,75.179.125/0001-41,OK
2024-01-08,211882,comercio,galao_25l,Lindoya,19,"26,0",comercial,pix,29.107.366/0001-62,OK
2024-01-20,211883,comercio,galao_25l,Bonafont,45,"26,0",telefone,boleto,10.161.507/0001-31,OK
2024-07-01,211884,consumidor_final,agua_500ml,Minalba,1,2.5,comercial,debito,,OK
2024-01-02,211885,comercio,gas_p45,Fogás,30,380.0,telefone,boleto,83.666.569/0001-34,OK
2024-06-01,211886,comercio,galao_25l,Lindoya,12,26.0,whatsapp,dinheiro,38.809.949/0001-20,OK
2024-01-01,211887,comercio,galao_25l,Bonafont,35,26.0,whatsapp,pix,35.984.605/0001-11,OK
2024-01-31,211888,comercio,agua_500ml,Crystal,17,2.5,telefone,boleto,29.880.439/0001-81,OK
2024-01-16,211889,consumidor_final,agua_500ml,Crystal,24,2.5,balcao,debito,,OK
2024-01-04,211890,comercio,gas_p45,Fogás,1,380.0,balcao,pix,23.529.739/0001-23,OK
2024-01-14,211891,comercio,galao_25l,Lindoya,24,26.0,balcao,pix,33.333.653/0001-94,OK
2024-01-11,211892,comercio,agua_500ml,Minalba,30,2.5,whatsapp,Não Informado,85.510.220/0001-23,OK
2024-01-21,211893,comercio,gas_p13,Ultragaz,30,110.0,telefone,dinheiro,87.722.370/0001-80,OK
2024-01-23,211894,comercio,galao_25l,Bonafont,22,26.0,comercial,credito,27.454.358/0001-52,OK
2024-01-27,211895,comercio,galao_25l,Lindoya,4,26.0,comercial,boleto,96.186.567/0001-90,OK
2024-01-06,211896,consumidor_final,gas_p45,Copagaz,27,380.0,comercial,dinheiro,,OK
2024-03-01,211897,comercio,galao_25l,Bonafont,9,26.0,balcao,credito,45.375.756/0001-19,OK
2024-01-05,211898,comercio,galao_25l,Bonafont,39,"R$ 26,0",whatsapp,pix,,PENDENTE
2024-01-13,211899,comercio,gas_p13,Liquigás,1,110.0,comercial,debito,64.510.192/0001-30,OK
2024-01-20,211900,consumidor_final,gas_p45,Copagaz,5,"380,0",telefone,debito,,OK
2024-01-21,211901,comercio,galao_25l,Lindoya,15,"R$ 26,0",comercial,dinheiro,38.248.172/0001-98,OK
2024-01-28,211902,comercio,galao_25l,Lindoya,9,26.0,balcao,pix,99.739.910/0001-84,OK
2024-01-14,211903,comercio,gas_p45,Fogás,8,380.0,whatsapp,debito,,PENDENTE
2024-01-21,211904,comercio,gas_p13,Ultragaz,2,"R$ 110,0",telefone,pix,34.601.929/0001-89,OK
2024-01-16,211905,consumidor_final,agua_500ml,Minalba,32,"R$ 2,5",whatsapp,pix,,OK
2024-01-28,211906,consumidor_final,agua_500ml,Crystal,13,2.5,balcao,debito,,OK
2024-01-06,211907,comercio,gas_p45,Copagaz,35,380.0,whatsapp,credito,68.495.366/0001-73,OK
